# Time-averaged data for fix msd_out
# TimeStep c_msd_co2[1] c_msd_co2[2] c_msd_co2[3] c_msd_co2[4]
243400 1.32638 0.77916 0.280532 2.38607
243500 1.3559 0.793414 0.269881 2.41919
243600 1.37236 0.783896 0.286115 2.44237
243700 1.38977 0.741375 0.295789 2.42693
243800 1.35608 0.729408 0.290298 2.37579
243900 1.32382 0.731848 0.28657 2.34224
244000 1.28068 0.720172 0.289051 2.2899
244100 1.23756 0.716224 0.290011 2.2438
244200 1.20855 0.730045 0.279257 2.21785
244300 1.22904 0.721176 0.26884 2.21905
244400 1.21395 0.699144 0.283825 2.19692
244500 1.18282 0.707394 0.294173 2.18438
244600 1.18534 0.72298 0.280615 2.18893
244700 1.21996 0.705629 0.295485 2.22107
244800 1.21788 0.712722 0.31443 2.24504
244900 1.26778 0.743912 0.293201 2.30489
245000 1.34146 0.760644 0.278929 2.38104
245100 1.38661 0.763537 0.303757 2.4539
245200 1.38225 0.801219 0.306093 2.48956
245300 1.41889 0.817457 0.300249 2.5366
245400 1.43193 0.801964 0.323246 2.55714
245500 1.40802 0.77331 0.331577 2.51291
245600 1.36503 0.760268 0.310232 2.43553
245700 1.3153 0.733396 0.300547 2.34925
245800 1.2375 0.695533 0.302832 2.23586
245900 1.20314 0.672302 0.292158 2.1676
246000 1.16011 0.661644 0.281869 2.10362
246100 1.11309 0.648232 0.286564 2.04788
246200 1.08778 0.637391 0.283596 2.00877
246300 1.10988 0.639042 0.261176 2.0101
246400 1.07286 0.650674 0.251649 1.97518
246500 1.07611 0.660536 0.261852 1.9985
246600 1.1522 0.659781 0.272075 2.08406
246700 1.21964 0.683331 0.274524 2.1775
246800 1.23519 0.722778 0.280138 2.2381
246900 1.32595 0.761329 0.298848 2.38612
247000 1.41794 0.787612 0.317688 2.52324
247100 1.44728 0.81625 0.312182 2.57571
247200 1.47438 0.836099 0.299012 2.60949
247300 1.54311 0.823283 0.308217 2.67461
247400 1.51598 0.787076 0.326249 2.6293
247500 1.42223 0.806783 0.314755 2.54377
247600 1.3323 0.80893 0.311757 2.45298
247700 1.25221 0.765742 0.333575 2.35153
247800 1.18997 0.734794 0.314088 2.23885
247900 1.16697 0.721806 0.281581 2.17035
248000 1.13107 0.668865 0.286618 2.08656
248100 1.09204 0.673276 0.287593 2.05291
248200 1.06626 0.720449 0.275098 2.06181
248300 1.05015 0.731962 0.283113 2.06522
248400 1.05909 0.707358 0.290489 2.05694
248500 1.13721 0.708567 0.290762 2.13654
248600 1.21041 0.696901 0.30637 2.21368
248700 1.21115 0.717831 0.315981 2.24496
248800 1.24921 0.763529 0.330688 2.34342
248900 1.33389 0.799523 0.352835 2.48625
249000 1.33974 0.815429 0.33103 2.4862
249100 1.33581 0.803632 0.298609 2.43805
249200 1.38887 0.753287 0.303967 2.44612
249300 1.35544 0.757531 0.288647 2.40162
249400 1.24538 0.770898 0.259061 2.27534
249500 1.21097 0.738727 0.272543 2.22224
249600 1.18606 0.708362 0.288451 2.18287
249700 1.11945 0.686797 0.266457 2.0727
249800 1.10522 0.65374 0.280057 2.03901
249900 1.11561 0.649131 0.306553 2.07129
250000 1.08301 0.665309 0.307957 2.05627
250100 1.07216 0.687598 0.308182 2.06794
250200 1.14336 0.713715 0.322582 2.17966
250300 1.19981 0.715177 0.312937 2.22793
250400 1.25078 0.720461 0.296178 2.26742
250500 1.3346 0.759015 0.303266 2.39688
250600 1.41306 0.795765 0.31561 2.52444
250700 1.44927 0.832393 0.306273 2.58793
250800 1.4907 0.872973 0.302713 2.66638
250900 1.52612 0.864249 0.290418 2.68079
251000 1.51061 0.845236 0.275539 2.63138
251100 1.45016 0.834111 0.266776 2.55104
251200 1.39651 0.832931 0.269842 2.49929
251300 1.32144 0.840704 0.285104 2.44725
251400 1.27597 0.828657 0.304259 2.40889
251500 1.21448 0.776234 0.309707 2.30042
251600 1.17737 0.762716 0.303282 2.24337
251700 1.16794 0.733619 0.309555 2.21112
251800 1.18149 0.732349 0.326756 2.24059
251900 1.15123 0.767148 0.320838 2.23922
252000 1.15396 0.791035 0.311738 2.25673
252100 1.2284 0.749813 0.295041 2.27325
252200 1.28261 0.75561 0.276401 2.31462
252300 1.28961 0.741662 0.261475 2.29274
252400 1.32732 0.743085 0.265393 2.3358
252500 1.35851 0.762749 0.27915 2.40041
252600 1.34043 0.791618 0.290565 2.42262
252700 1.32937 0.76497 0.291253 2.38559
252800 1.38677 0.765595 0.300687 2.45305
252900 1.39683 0.745202 0.307525 2.44956
253000 1.33106 0.771233 0.29331 2.39561
253100 1.28401 0.784595 0.294194 2.3628
253200 1.26767 0.796581 0.317227 2.38148
253300 1.20887 0.777438 0.310728 2.29703
253400 1.16855 0.766335 0.290873 2.22576
253500 1.20582 0.722537 0.299846 2.2282
253600 1.23406 0.724617 0.302679 2.26136
253700 1.22225 0.723172 0.28015 2.22557
253800 1.22829 0.748109 0.282815 2.25921
253900 1.25727 0.782162 0.296789 2.33622
254000 1.31085 0.806606 0.283376 2.40083
254100 1.34345 0.794305 0.267275 2.40503
254200 1.38372 0.838884 0.271924 2.49453
254300 1.43287 0.822683 0.281877 2.53743
254400 1.41978 0.825327 0.293114 2.53822
254500 1.37693 0.833509 0.306206 2.51664
254600 1.36663 0.819887 0.324193 2.51072
254700 1.35972 0.781905 0.332339 2.47396
254800 1.31532 0.792284 0.314208 2.42182
254900 1.27588 0.761999 0.306299 2.34418
255000 1.2548 0.75184 0.305041 2.31168
255100 1.23446 0.73179 0.294235 2.26048
255200 1.20213 0.733423 0.285428 2.22098
255300 1.18435 0.730536 0.279279 2.19417
255400 1.20788 0.747341 0.255539 2.21076
255500 1.24196 0.753587 0.254932 2.25048
255600 1.25399 0.753094 0.273649 2.28073
255700 1.26382 0.768211 0.288433 2.32046
255800 1.28524 0.772185 0.3051 2.36253
255900 1.30137 0.76958 0.335979 2.40692
256000 1.34324 0.790224 0.333129 2.46659
256100 1.3869 0.792408 0.31839 2.4977
256200 1.40239 0.801837 0.305188 2.50942
256300 1.41481 0.831846 0.298894 2.54555
256400 1.41968 0.842815 0.289703 2.5522
256500 1.40515 0.83556 0.294705 2.53542
256600 1.40764 0.840663 0.301983 2.55028
256700 1.38715 0.847242 0.293564 2.52795
256800 1.34765 0.825543 0.278208 2.4514
256900 1.33216 0.809013 0.279994 2.42117
257000 1.32772 0.804518 0.282039 2.41428
257100 1.28537 0.80344 0.280602 2.36941
257200 1.25326 0.774056 0.290986 2.31831
257300 1.25964 0.786181 0.332121 2.37795
257400 1.26363 0.775504 0.323788 2.36292
257500 1.26659 0.761131 0.308862 2.33658
257600 1.29903 0.749731 0.311111 2.35987
257700 1.32042 0.754921 0.307632 2.38297
257800 1.30981 0.733021 0.281651 2.32448
257900 1.30406 0.744652 0.298584 2.3473
258000 1.29793 0.738117 0.321994 2.35804
258100 1.26472 0.738999 0.303117 2.30683
258200 1.23974 0.737035 0.291293 2.26807
258300 1.22431 0.748792 0.295179 2.26828
258400 1.20675 0.719362 0.278617 2.20472
258500 1.19319 0.736803 0.282153 2.21215
258600 1.20043 0.741969 0.303014 2.24541
258700 1.23331 0.726668 0.299841 2.25982
258800 1.25065 0.708907 0.298326 2.25788
258900 1.27783 0.747299 0.300937 2.32606
259000 1.29944 0.753734 0.278189 2.33136
259100 1.3221 0.775792 0.280535 2.37842
259200 1.3532 0.791519 0.312446 2.45717
259300 1.39184 0.824538 0.314787 2.53117
259400 1.40356 0.811571 0.30561 2.52074
259500 1.40051 0.82679 0.322201 2.5495
259600 1.3972 0.83726 0.319805 2.55426
259700 1.3882 0.837975 0.299733 2.5259
259800 1.36424 0.815349 0.300236 2.47983
259900 1.35758 0.824461 0.296242 2.47828
260000 1.3179 0.794347 0.284397 2.39664
260100 1.27236 0.775641 0.290842 2.33885
260200 1.22182 0.763064 0.289448 2.27433
260300 1.18775 0.754751 0.278654 2.22116
260400 1.15723 0.721703 0.283857 2.16279
260500 1.15763 0.718611 0.29327 2.16951
260600 1.15939 0.688557 0.305656 2.15361
260700 1.18641 0.674767 0.30459 2.16577
260800 1.21423 0.682597 0.305853 2.20268
260900 1.25446 0.688496 0.304476 2.24743
261000 1.28361 0.704629 0.308053 2.29629
261100 1.30827 0.746595 0.294846 2.34971
261200 1.32143 0.754617 0.288482 2.36453
261300 1.36409 0.754333 0.283568 2.40199
261400 1.37712 0.761013 0.276323 2.41445
261500 1.35617 0.75693 0.264352 2.37745
261600 1.33084 0.751645 0.260562 2.34305
261700 1.33238 0.746743 0.247017 2.32614
261800 1.30298 0.745343 0.248387 2.29671
261900 1.28335 0.741208 0.26287 2.28743
262000 1.28018 0.755711 0.265787 2.30168
262100 1.29572 0.761552 0.253413 2.31068
262200 1.28407 0.768333 0.253532 2.30593
262300 1.30703 0.769822 0.255491 2.33234
262400 1.30248 0.77188 0.242101 2.31646
262500 1.27918 0.757951 0.229289 2.26642
262600 1.25981 0.742438 0.244421 2.24667
262700 1.27091 0.704389 0.255119 2.23042
262800 1.2443 0.702303 0.234516 2.18112
262900 1.24261 0.680232 0.228338 2.15118
263000 1.22948 0.685381 0.252213 2.16707
263100 1.19028 0.702858 0.246343 2.13948
263200 1.18374 0.704563 0.24172 2.13002
263300 1.2166 0.689982 0.261798 2.16838
263400 1.20361 0.7163 0.257149 2.17706
263500 1.20982 0.701833 0.228206 2.13986
263600 1.2364 0.712238 0.231274 2.17992
263700 1.25109 0.756412 0.245459 2.25296
263800 1.23595 0.767716 0.249504 2.25316
263900 1.29467 0.747875 0.246944 2.28949
264000 1.37877 0.754934 0.243945 2.37765
264100 1.39027 0.739422 0.238444 2.36814
264200 1.371 0.744945 0.242883 2.35883
264300 1.37946 0.768541 0.253242 2.40124
264400 1.33399 0.775427 0.272652 2.38207
264500 1.28492 0.733751 0.276732 2.2954
264600 1.29652 0.705657 0.277959 2.28013
264700 1.27382 0.689112 0.273013 2.23595
264800 1.20508 0.687994 0.263561 2.15663
264900 1.16199 0.726803 0.263441 2.15223
265000 1.14139 0.734069 0.278335 2.1538
265100 1.10121 0.721447 0.282606 2.10526
265200 1.11712 0.716715 0.265419 2.09925
265300 1.15109 0.723391 0.251506 2.12599
265400 1.15183 0.759639 0.241964 2.15343
265500 1.14462 0.810335 0.24655 2.2015
265600 1.2066 0.82163 0.255461 2.28369
265700 1.25916 0.847231 0.266184 2.37257
265800 1.30492 0.832998 0.267792 2.40571
265900 1.37225 0.827547 0.263369 2.46316
266000 1.44489 0.85338 0.249261 2.54753
266100 1.44816 0.907051 0.250729 2.60594
266200 1.46597 0.929155 0.263617 2.65874
266300 1.48046 0.953516 0.263405 2.69738
266400 1.49775 0.913727 0.250228 2.66171
266500 1.47535 0.878851 0.244454 2.59865
266600 1.45709 0.857974 0.225966 2.54103
266700 1.37212 0.867335 0.233588 2.47305
266800 1.30858 0.855196 0.258612 2.42239
266900 1.26445 0.855742 0.267269 2.38746
267000 1.21862 0.809202 0.268313 2.29614
267100 1.19234 0.785603 0.261997 2.23994
267200 1.22384 0.786703 0.242011 2.25255
267300 1.21264 0.794234 0.244312 2.25118
267400 1.21546 0.809478 0.252874 2.27781
267500 1.25784 0.862129 0.261337 2.3813
267600 1.35879 0.830252 0.268613 2.45766
267700 1.34991 0.795462 0.273138 2.41851
267800 1.35601 0.825036 0.258779 2.43982
267900 1.39001 0.855801 0.253171 2.49898
268000 1.40368 0.856524 0.267542 2.52774
268100 1.38039 0.908055 0.27211 2.56055
268200 1.40508 0.915544 0.277589 2.59822
268300 1.44447 0.885123 0.289758 2.61935
268400 1.43852 0.862915 0.281234 2.58267
268500 1.40507 0.864988 0.27811 2.54816
268600 1.38331 0.872507 0.275018 2.53084
268700 1.31083 0.859328 0.280992 2.45115
268800 1.27588 0.833003 0.293938 2.40282
268900 1.25616 0.838909 0.292454 2.38753
269000 1.26493 0.822049 0.270077 2.35705
269100 1.24724 0.787746 0.256291 2.29128
269200 1.2448 0.820969 0.259283 2.32505
269300 1.2508 0.844304 0.27421 2.36931
269400 1.24095 0.845311 0.280648 2.36691
269500 1.26221 0.825359 0.285329 2.3729
269600 1.31906 0.815545 0.290835 2.42544
269700 1.36325 0.815091 0.279764 2.4581
269800 1.38123 0.843168 0.261377 2.48577
269900 1.4194 0.847212 0.267803 2.53442
270000 1.41801 0.865404 0.301218 2.58463
270100 1.36518 0.845616 0.303899 2.5147
270200 1.34129 0.819194 0.294846 2.45533
270300 1.33687 0.774273 0.302669 2.41381
270400 1.26214 0.78091 0.308717 2.35177
270500 1.21918 0.768959 0.287336 2.27548
270600 1.19988 0.747848 0.284658 2.23238
270700 1.16236 0.730279 0.294999 2.18764
270800 1.14265 0.729328 0.280369 2.15235
270900 1.17988 0.698588 0.258604 2.13708
271000 1.17444 0.699216 0.262741 2.1364
271100 1.17049 0.702727 0.271973 2.14519
271200 1.17266 0.745476 0.269799 2.18794
271300 1.17078 0.711046 0.2757 2.15753
271400 1.17063 0.685851 0.283876 2.14036
271500 1.20555 0.688036 0.271945 2.16553
271600 1.20938 0.691357 0.287806 2.18855
271700 1.19804 0.662037 0.307416 2.16749
271800 1.21738 0.709726 0.299908 2.22702
271900 1.27382 0.699611 0.295413 2.26884
272000 1.24482 0.698482 0.313815 2.25712
272100 1.26651 0.705602 0.298722 2.27084
272200 1.2817 0.745958 0.279601 2.30725
272300 1.23952 0.744657 0.278689 2.26287
272400 1.19171 0.770318 0.276964 2.23899
272500 1.24817 0.757131 0.262594 2.2679
272600 1.2308 0.753843 0.279935 2.26458
272700 1.19837 0.738965 0.289327 2.22666
272800 1.22307 0.76336 0.298129 2.28456
272900 1.25 0.752777 0.307601 2.31038
273000 1.18772 0.789823 0.297715 2.27525
273100 1.20163 0.799804 0.270959 2.2724
273200 1.23947 0.804771 0.264903 2.30914
273300 1.24622 0.793766 0.269004 2.30899
273400 1.23961 0.801189 0.275175 2.31597
273500 1.26953 0.790427 0.272767 2.33273
273600 1.22931 0.762208 0.273667 2.26518
273700 1.22758 0.745677 0.271521 2.24478
273800 1.25525 0.765395 0.275069 2.29571
273900 1.26642 0.723165 0.28246 2.27205
274000 1.23674 0.701454 0.2759 2.21409
274100 1.24094 0.742127 0.283019 2.26609
274200 1.18623 0.751527 0.294386 2.23214
274300 1.15185 0.715238 0.308414 2.1755
274400 1.18517 0.723025 0.307773 2.21597
274500 1.22808 0.691182 0.275109 2.19437
274600 1.20632 0.64219 0.267848 2.11636
274700 1.23467 0.637044 0.270599 2.14232
274800 1.25862 0.676031 0.275426 2.21008
274900 1.22823 0.70582 0.280989 2.21504
275000 1.22531 0.7162 0.286868 2.22838
275100 1.2937 0.742755 0.278787 2.31524
275200 1.30769 0.742748 0.270692 2.32112
275300 1.28163 0.738249 0.289902 2.30978
275400 1.291 0.773171 0.300414 2.36459
275500 1.29053 0.792065 0.300033 2.38262
275600 1.27333 0.776538 0.304164 2.35403
275700 1.29249 0.770515 0.299846 2.36286
275800 1.29252 0.729047 0.270908 2.29248
275900 1.22351 0.708702 0.257996 2.19021
276000 1.17525 0.720093 0.265078 2.16042
276100 1.14198 0.745881 0.263132 2.151
276200 1.12167 0.724743 0.243808 2.09022
276300 1.15453 0.751039 0.231915 2.13748
276400 1.20571 0.757989 0.23939 2.20309
276500 1.19761 0.758835 0.249708 2.20615
276600 1.21546 0.773621 0.246166 2.23525
276700 1.27344 0.834034 0.269295 2.37677
276800 1.30029 0.823727 0.286177 2.41019
276900 1.29106 0.866471 0.278767 2.43629
277000 1.37122 0.881307 0.271217 2.52375
277100 1.39114 0.873156 0.295573 2.55987
277200 1.34783 0.881829 0.295181 2.52484
277300 1.34173 0.936415 0.272055 2.5502
277400 1.40139 0.932749 0.267854 2.60199
277500 1.39953 0.946174 0.276284 2.62199
277600 1.43418 0.901926 0.254888 2.591
277700 1.46641 0.895529 0.23858 2.60052
277800 1.45035 0.889597 0.243253 2.5832
277900 1.3859 0.8781 0.264444 2.52844
278000 1.37986 0.89088 0.263373 2.53411
278100 1.38342 0.916574 0.269712 2.56971
278200 1.3826 0.876396 0.276701 2.5357
278300 1.35253 0.872366 0.277359 2.50225
278400 1.34747 0.875794 0.273726 2.49699
278500 1.31305 0.867154 0.27755 2.45775
278600 1.31376 0.868004 0.257283 2.43905
278700 1.32748 0.906022 0.261947 2.49545
278800 1.35957 0.876323 0.260634 2.49652
278900 1.36782 0.88172 0.242703 2.49224
279000 1.36694 0.887019 0.250924 2.50488
279100 1.3558 0.866601 0.291344 2.51374
279200 1.35581 0.86921 0.28115 2.50617
279300 1.35628 0.888572 0.271611 2.51646
279400 1.36626 0.866506 0.301922 2.53468
279500 1.37484 0.857576 0.295169 2.52759
279600 1.38279 0.850134 0.253594 2.48651
279700 1.37219 0.823965 0.266801 2.46296
279800 1.35583 0.832266 0.288459 2.47656
279900 1.33405 0.847489 0.266647 2.44819
280000 1.33954 0.841197 0.257959 2.4387
280100 1.36658 0.847531 0.273372 2.48748
280200 1.37769 0.840947 0.269155 2.4878
280300 1.36674 0.813281 0.24925 2.42927
280400 1.35022 0.822106 0.259013 2.43134
280500 1.34663 0.816065 0.27166 2.43435
280600 1.33711 0.815366 0.250827 2.4033
280700 1.33321 0.838114 0.235889 2.40721
280800 1.34543 0.858104 0.246379 2.44991
280900 1.35661 0.850588 0.241583 2.44878
281000 1.35394 0.861958 0.238469 2.45436
281100 1.35551 0.879853 0.248774 2.48414
281200 1.35757 0.904525 0.265112 2.52721
281300 1.37452 0.887914 0.26644 2.52887
281400 1.37145 0.895162 0.256299 2.52291
281500 1.35317 0.884964 0.246168 2.4843
281600 1.35226 0.862278 0.25242 2.46696
281700 1.36968 0.816731 0.257139 2.44355
281800 1.36952 0.824089 0.24136 2.43497
281900 1.39122 0.80939 0.218612 2.41922
282000 1.41962 0.79093 0.238198 2.44875
282100 1.41868 0.776667 0.243348 2.4387
282200 1.36611 0.794564 0.238469 2.39914
282300 1.33035 0.767039 0.248383 2.34577
282400 1.2932 0.778439 0.271941 2.34358
282500 1.25156 0.775655 0.255159 2.28237
282600 1.19912 0.780377 0.236239 2.21573
282700 1.18711 0.787064 0.238062 2.21223
282800 1.19699 0.818057 0.257615 2.27266
282900 1.21991 0.809219 0.252408 2.28153
283000 1.23765 0.831561 0.260909 2.33012
283100 1.30864 0.858748 0.269114 2.43651
283200 1.36533 0.901314 0.258045 2.52469
283300 1.38369 0.901245 0.231824 2.51676
283400 1.4116 0.919415 0.234641 2.56566
283500 1.47308 0.915459 0.238909 2.62744
283600 1.49093 0.891322 0.236692 2.61894
283700 1.46765 0.856659 0.232372 2.55668
283800 1.42186 0.892531 0.238456 2.55284
283900 1.43498 0.877292 0.24512 2.55739
284000 1.4177 0.856745 0.260169 2.53462
284100 1.38958 0.843086 0.258019 2.49069
284200 1.39694 0.835966 0.260802 2.49371
284300 1.40882 0.823803 0.263943 2.49657
284400 1.33366 0.847346 0.259024 2.44003
284500 1.31135 0.860275 0.247694 2.41932
284600 1.33024 0.862256 0.256181 2.44868
284700 1.32758 0.837934 0.251722 2.41724
284800 1.32931 0.83562 0.241401 2.40633
284900 1.38818 0.857713 0.232213 2.47811
285000 1.43661 0.869813 0.230939 2.53737
285100 1.41591 0.887089 0.236688 2.53969
285200 1.39016 0.916159 0.226771 2.53309
285300 1.37959 0.893941 0.224427 2.49796
285400 1.34495 0.836328 0.244226 2.4255
285500 1.28674 0.815555 0.262847 2.36514
285600 1.24375 0.808338 0.257436 2.30953
285700 1.19118 0.787076 0.261144 2.2394
285800 1.17175 0.805438 0.273174 2.25036
285900 1.20319 0.802236 0.271063 2.27649
286000 1.22072 0.765216 0.253776 2.23972
286100 1.24854 0.784425 0.246129 2.27909
286200 1.31685 0.816903 0.23178 2.36554
286300 1.35144 0.829598 0.211473 2.39251
286400 1.36824 0.856147 0.199569 2.42396
286500 1.41911 0.886036 0.210658 2.5158
286600 1.45063 0.878177 0.217998 2.5468
286700 1.43142 0.895244 0.225203 2.55187
286800 1.46786 0.905203 0.240509 2.61357
286900 1.52427 0.923857 0.267167 2.7153
287000 1.50166 0.946365 0.26927 2.7173
287100 1.46702 0.948611 0.28085 2.69648
287200 1.48452 0.93537 0.274594 2.69449
287300 1.43816 0.924679 0.263105 2.62595
287400 1.33595 0.863504 0.250663 2.45012
287500 1.31556 0.830409 0.239428 2.3854
287600 1.28818 0.808766 0.219704 2.31665
287700 1.2181 0.770314 0.227779 2.21619
287800 1.20951 0.762498 0.226644 2.19865
287900 1.23659 0.782276 0.221218 2.24008
288000 1.24079 0.731811 0.232464 2.20507
288100 1.26339 0.735616 0.255644 2.25465
288200 1.31614 0.764738 0.235505 2.31638
288300 1.32971 0.779413 0.234233 2.34335
288400 1.36108 0.822849 0.251758 2.43568
288500 1.4136 0.868846 0.262499 2.54495
288600 1.41858 0.882548 0.246314 2.54744
288700 1.40919 0.919307 0.266193 2.59468
288800 1.45501 0.921095 0.285792 2.6619
288900 1.48993 0.903412 0.265004 2.65835
289000 1.48053 0.904108 0.239587 2.62423
289100 1.47587 0.916732 0.2433 2.63591
289200 1.44547 0.915646 0.242131 2.60325
289300 1.36527 0.91378 0.231287 2.51034
289400 1.31837 0.885468 0.243491 2.44733
289500 1.31079 0.855535 0.261779 2.42811
289600 1.2786 0.818058 0.248385 2.34504
289700 1.25251 0.802191 0.233238 2.28794
289800 1.27964 0.788888 0.233629 2.30216
289900 1.28166 0.774517 0.248223 2.3044
290000 1.24304 0.770301 0.257818 2.27115
290100 1.25892 0.794366 0.257679 2.31097
290200 1.31429 0.814722 0.258244 2.38726
290300 1.35883 0.810892 0.259725 2.42944
290400 1.40607 0.847728 0.243565 2.49737
290500 1.45889 0.879901 0.23296 2.57175
290600 1.45641 0.875874 0.253675 2.58596
290700 1.43484 0.900629 0.265354 2.60082
290800 1.44257 0.90194 0.257311 2.60182
290900 1.4626 0.868937 0.246502 2.57804
291000 1.4394 0.886513 0.245826 2.57174
291100 1.41066 0.874269 0.243045 2.52798
291200 1.35625 0.859273 0.242057 2.45759
291300 1.30748 0.875202 0.243651 2.42633
291400 1.27504 0.866803 0.25904 2.40088
291500 1.27769 0.835524 0.254588 2.3678
291600 1.27998 0.842805 0.251927 2.37471
291700 1.25627 0.827646 0.24984 2.33376
291800 1.22979 0.827006 0.258392 2.31518
291900 1.23449 0.826611 0.254256 2.31536
292000 1.25229 0.81449 0.253459 2.32024
292100 1.2867 0.79089 0.245031 2.32262
292200 1.31235 0.810137 0.246672 2.36916
292300 1.32076 0.818324 0.238576 2.37766
292400 1.30699 0.860909 0.25339 2.42129
292500 1.32607 0.87684 0.270575 2.47348
292600 1.34672 0.879524 0.265235 2.49148
292700 1.37601 0.881105 0.244535 2.50165
292800 1.42548 0.904058 0.259738 2.58928
292900 1.47618 0.901159 0.272868 2.65021
293000 1.45495 0.950878 0.273233 2.67906
293100 1.43747 0.953242 0.268999 2.65971
293200 1.43603 0.92151 0.267642 2.62518
293300 1.41265 0.890759 0.263852 2.56726
